UserID,EmployerNumber,CreationDate,Username,Password,Level,Active
639,866698,2012-05-16 00:00:00.0000000,"amandalong","+*Qu(f%u86",5,True
640,301187,2020-07-01 00:00:00.0000000,"karenowen","%!qrg9Mxs&",3,True
641,77244,2013-11-24 00:00:00.0000000,"xdavis","X$Sm5JLrc%",1,True
642,124071,2018-10-09 00:00:00.0000000,"mosborn","%N_YLtb3B3",2,True
643,468272,2017-10-05 00:00:00.0000000,"markstafford","*J95AfrOJm",5,True
644,342808,2013-01-28 00:00:00.0000000,"william26","&%60JVbe6Y",1,True
645,837065,2012-03-11 00:00:00.0000000,"kwilliams","z7RN9P+Y%7",3,True
646,377993,2017-12-22 00:00:00.0000000,"randy99","^2HD6FoTrH",2,True
647,802910,2017-07-21 00:00:00.0000000,"padillajulie","$J2MYqSCE#",2,True
648,827233,2018-12-28 00:00:00.0000000,"josesmith","d8Acy6xX%m",2,True
649,752155,2013-12-01 00:00:00.0000000,"eric31","(71YDaxkoW",5,True
650,980028,2018-12-21 00:00:00.0000000,"michele52","K2Toi@N#$x",2,True
651,795334,2018-01-22 00:00:00.0000000,"tracypugh","!JCxdDwiV5",4,True
652,584635,2012-12-06 00:00:00.0000000,"usmith","f#*1Goc@T+",3,True
653,5835,2020-07-17 00:00:00.0000000,"johnstondavid","oaXyE1Uq%#",1,True
654,928578,2013-02-17 00:00:00.0000000,"annaperez","*0M*TLyJuo",4,True
655,223674,2014-02-01 00:00:00.0000000,"kathleenperez","0k8CsVLe#7",5,True
656,538661,2019-07-04 00:00:00.0000000,"masseyjason","!SKhumfR!4",2,True
657,943526,2012-12-23 00:00:00.0000000,"crystal81","fdj+7#UkqK",5,True
658,983087,2014-12-01 00:00:00.0000000,"kaylamann","#vMDR7Jopf",2,True
659,727545,2019-06-24 00:00:00.0000000,"racheltrujillo","ggvZkO7g^9",3,True
660,618594,2011-04-26 00:00:00.0000000,"johnguzman","HtWdfwhN@9",3,True
661,175720,2017-06-09 00:00:00.0000000,"mariaclements","!F^_Zaso@8",4,True
662,46680,2020-01-16 00:00:00.0000000,"robert43","NPkW$LEj#4",4,True
663,79088,2012-08-06 00:00:00.0000000,"stevensbryan","$_9E9!n4m3",4,True
664,795781,2010-11-29 00:00:00.0000000,"blake15","o*mDN7Q&Lq",1,True
665,299348,2019-02-04 00:00:00.0000000,"williamgarcia","SPVdr(b1^8",3,True
666,880052,2011-03-09 00:00:00.0000000,"christopher84","A)2S0kaKfF",4,True
667,368013,2011-05-16 00:00:00.0000000,"abrowning","&v6lOn%uTy",2,True
668,631201,2014-03-24 00:00:00.0000000,"william55","_2HZcVyL!C",3,True
669,778394,2018-11-22 00:00:00.0000000,"alexanderhernandez","(5Rg6t!#G^",3,True
670,946331,2018-02-08 00:00:00.0000000,"garyleonard","d281AYdDU+",1,True
671,816795,2016-05-31 00:00:00.0000000,"gatesscott","bq5Y^)Lv2*",5,True
672,932575,2019-05-19 00:00:00.0000000,"michellepadilla","@OoM33Kyn8",4,True
673,727383,2016-08-05 00:00:00.0000000,"lucasangela","g6GsZlY+$L",4,True
674,505386,2017-12-23 00:00:00.0000000,"jeff81","(Fq6Zpbw*)",4,True
675,65621,2010-08-19 00:00:00.0000000,"margaretjordan","c*7Fs0MzvB",2,True
676,356147,2012-06-20 00:00:00.0000000,"dawn48",")4i7FmyiBm",3,True
677,653143,2015-02-03 00:00:00.0000000,"lwilliams","y0+2NXihAq",3,True
678,423976,2014-03-08 00:00:00.0000000,"wilsonsamantha","^P1!P+UoOy",5,True
679,358639,2019-03-29 00:00:00.0000000,"xrivera","(PC3NIZe$f",5,True
680,918746,2013-08-03 00:00:00.0000000,"sanchezmichael","*!T2H9uGAt",3,True
681,228251,2011-10-08 00:00:00.0000000,"beltranerica","1d)3Nzvos+",5,True
682,742118,2015-04-16 00:00:00.0000000,"hbecker","f+2eHjEn_1",2,True
683,321472,2014-06-20 00:00:00.0000000,"ehenry","z7m9NRPm_H",3,True
684,948862,2019-08-21 00:00:00.0000000,"joseph36","7Z!0Fp6+aq",2,True
685,99057,2010-08-12 00:00:00.0000000,"nwu","s1To6GHZ_L",5,True
686,423488,2013-04-17 00:00:00.0000000,"frazieralison","QKJw1gKt)4",1,True
687,690579,2015-12-02 00:00:00.0000000,"joshua09","@9C67U2xlZ",2,True
688,959379,2019-08-23 00:00:00.0000000,"gonzalezlydia","*A30laWm(h",2,True
689,981322,2020-06-04 00:00:00.0000000,"christopher72","T%o8Rkd851",4,True
690,566684,2016-05-26 00:00:00.0000000,"lkelley","#604qAnSdK",1,True
691,287796,2011-06-13 00:00:00.0000000,"bwilson","u(9HnooQPU",3,True
692,98138,2020-07-03 00:00:00.0000000,"karenschroeder","maxLD(u$(2",1,True
693,645730,2013-03-06 00:00:00.0000000,"jasmine13","P8)N(PVb@z",3,True
694,556949,2014-02-06 00:00:00.0000000,"ythompson","G4WFXM%o+H",2,True
695,605091,2013-02-05 00:00:00.0000000,"robert23","&pfd5OvZ6H",4,True
696,422494,2015-06-14 00:00:00.0000000,"charles59","T$08S1Pa_J",4,True
697,971670,2019-09-14 00:00:00.0000000,"rogerslindsey","%bR10LVtG5",5,True
698,828757,2016-10-18 00:00:00.0000000,"flynch","bM&&9^XaAL",2,True
699,283580,2019-02-18 00:00:00.0000000,"fsmith","!!$74HHfTx",3,True
700,209234,2016-09-25 00:00:00.0000000,"katie63","$#o9RRj%#q",5,True
701,409912,2019-05-05 00:00:00.0000000,"daniel27","N6UGrEXR!Q",2,True
702,774206,2012-12-04 00:00:00.0000000,"todd74","_0$U5v2qiC",3,True
703,972470,2018-12-31 00:00:00.0000000,"lbrandt","@(!c95RzV%",2,True
704,599475,2013-09-28 00:00:00.0000000,"rachelnelson","r)0B+yaS0R",5,True
705,785157,2010-09-16 00:00:00.0000000,"ezimmerman","^GB3q6Hv*z",2,True
706,984299,2019-10-26 00:00:00.0000000,"pamelamartinez","Wl8RBIgl$d",2,True
707,631316,2013-03-31 00:00:00.0000000,"suzanne76","#3aCWTJ8wk",3,True
708,816181,2020-07-18 00:00:00.0000000,"olsonedwin","R@8G#Yygch",3,True
709,310031,2016-08-29 00:00:00.0000000,"allensamantha","N4RLKYr*)M",1,True
710,174162,2015-07-27 00:00:00.0000000,"ohuynh","3C9T9j&I+^",2,True
711,473865,2014-08-17 00:00:00.0000000,"hughessteven","d6MJUQYj+0",2,True
712,158723,2015-05-25 00:00:00.0000000,"jennacoleman","V!0i%GfSok",3,True
713,246389,2015-06-26 00:00:00.0000000,"sandramarshall","#dB7Gd*+wo",5,True
714,154674,2016-10-02 00:00:00.0000000,"glane","9WH9Ad+2n)",3,True
715,714889,2018-03-08 00:00:00.0000000,"derekschroeder","%4LHqLKAna",4,True
716,239401,2011-10-07 00:00:00.0000000,"ysmith","RJ^C3BeJfC",3,True
717,829226,2013-03-25 00:00:00.0000000,"donnajohnston","^YoJ_l%i@0",5,True
718,59048,2011-10-29 00:00:00.0000000,"kylefloyd","01QH0&sv&b",1,True
719,326423,2016-06-27 00:00:00.0000000,"jonathandorsey","7%jMOyFq#8",2,True
720,504269,2018-03-07 00:00:00.0000000,"rgarcia","28Tts7Sm#r",3,True
721,539737,2017-12-16 00:00:00.0000000,"jodipotter","geYsyx!k@1",4,True
722,317998,2012-05-15 00:00:00.0000000,"freemanbrad","&@Ax*4$^9E",5,True
723,866395,2012-12-21 00:00:00.0000000,"ferrellelizabeth","w&0@WfJqlC",5,True
724,724194,2012-04-28 00:00:00.0000000,"pnguyen","@t5D_Vp92*",1,True
725,34052,2014-06-18 00:00:00.0000000,"danny73","1*7BlBz@Q8",4,True
726,511180,2019-01-21 00:00:00.0000000,"melissa55","^k5FAwi2)z",3,True
727,883022,2016-04-02 00:00:00.0000000,"kristinbell","T%_3n+RcyY",3,True
728,4939,2015-12-28 00:00:00.0000000,"wardlisa","%Q%n7S5rCu",3,True
729,60459,2015-04-04 00:00:00.0000000,"rebeccajohnson","^eTvS2%+j8",3,True
730,759670,2015-11-28 00:00:00.0000000,"edwardslori",")2JjZEQVim",3,True
731,334285,2017-06-08 00:00:00.0000000,"andre53","fjAo&hqH%8",3,True
732,807515,2014-02-12 00:00:00.0000000,"hopaige","zl1X&RN$^5",4,True
733,832972,2019-01-08 00:00:00.0000000,"daniel19","Np9EBGaI)M",1,True
734,981256,2013-05-03 00:00:00.0000000,"murphymiguel","*e3M1MTh0T",3,True
735,78797,2012-11-04 00:00:00.0000000,"johngomez","@O99r2BrN4",5,True
736,552541,2012-03-02 00:00:00.0000000,"ahoward","XQO9ABdd)_",2,True
737,228307,2011-10-02 00:00:00.0000000,"webbkevin","!y9oWbuwwx",2,True
738,968143,2014-06-20 00:00:00.0000000,"frenchcarrie","Dv*4Q76tVI",4,True
739,645178,2018-08-30 00:00:00.0000000,"kirkricky","y+3dE6cf%Q",2,True
740,824959,2018-05-20 00:00:00.0000000,"jaime06","lBK*8OpVJw",2,True
741,739367,2013-06-15 00:00:00.0000000,"richardzavala","pYO3_1UzSL",3,True
742,186488,2016-09-27 00:00:00.0000000,"amanda03","7mIuO9oP@W",3,True
743,849930,2019-07-06 00:00:00.0000000,"james54","%gZS1^7wi1",1,True
744,816817,2013-03-18 00:00:00.0000000,"yhouston","kdU8X&5un@",4,True
745,812503,2012-02-20 00:00:00.0000000,"nanderson","kM6zdJIZ+6",2,True
746,381177,2018-05-24 00:00:00.0000000,"masoneddie","xt4%IDAt^^",1,True
747,179815,2015-09-07 00:00:00.0000000,"rachel89","*E(C1IQta7",5,True
748,964265,2019-11-11 00:00:00.0000000,"harrismark","oE^I7IHj(#",4,True
749,812304,2018-10-03 00:00:00.0000000,"swyatt","w*6hM@ibmW",4,True
750,52845,2011-11-24 00:00:00.0000000,"robertbarton","VsbLtfy7(5",2,True
751,175463,2013-09-28 00:00:00.0000000,"joshuaweeks","1lOGDpU7&v",4,True
752,127545,2017-11-17 00:00:00.0000000,"patricklarsen","DO)2TWxsXb",1,True
753,763658,2018-11-25 00:00:00.0000000,"kdavis","%53CheiF0^",1,True
754,163598,2018-07-23 00:00:00.0000000,"zhall","U_7rLD5PFo",2,True
755,462305,2012-09-02 00:00:00.0000000,"thompsonchristian","q4mMPBCf#K",3,True
756,213169,2016-05-18 00:00:00.0000000,"grantjason","g1CbSeCe+8",2,True
757,906540,2012-12-19 00:00:00.0000000,"michellehall","(D1Mw6pkW(",4,True
758,460961,2019-03-27 00:00:00.0000000,"timrhodes","^44tI)w0NF",2,True
759,149661,2018-12-06 00:00:00.0000000,"darrell61","d6$1EqIzpv",5,True
760,53134,2011-12-05 00:00:00.0000000,"kevin83","l*I7VQhn*4",3,True
761,188650,2016-06-15 00:00:00.0000000,"blake65","129rnuPn@^",1,True
762,772236,2014-02-04 00:00:00.0000000,"annaschwartz","v10GCrrp+3",5,True
763,554348,2017-01-29 00:00:00.0000000,"heatherneal","!^G5e9Kj^)",5,True
764,501140,2011-07-06 00:00:00.0000000,"brownkaitlyn","K*N8*Ajp3e",4,True
765,248513,2013-08-03 00:00:00.0000000,"potterjenna","Ix6Nadjy^M",3,True
766,887067,2019-06-25 00:00:00.0000000,"craig75","3l5!Lr$$$R",1,True
767,323042,2016-02-20 00:00:00.0000000,"myersdouglas","oF_$7KpqnE",1,True
768,544895,2016-03-31 00:00:00.0000000,"daniel56","))H6Bw+GTl",4,True
769,997501,2012-02-18 00:00:00.0000000,"christy12","%So9Ej)fEh",2,True
770,278852,2015-11-01 00:00:00.0000000,"sjacobs","Lk7hLIj(D_",2,True
771,850692,2014-12-14 00:00:00.0000000,"melissahester","R)$8WeWEe)",2,True
772,756333,2016-03-20 00:00:00.0000000,"russellcody","K(P2Fxzfz@",3,True
773,450009,2019-06-24 00:00:00.0000000,"dcontreras",")4DVFYLkzn",1,True
774,396063,2012-09-28 00:00:00.0000000,"shawnhenderson","$8#rMed4hl",2,True
775,411470,2015-03-07 00:00:00.0000000,"douglas63","3%4XiKvpgL",1,True
776,286044,2012-05-27 00:00:00.0000000,"gmartinez","#t5@Ri7F@c",4,True
777,209991,2014-10-09 00:00:00.0000000,"timothyreese","^K3IMFid2N",5,True
778,444105,2019-11-22 00:00:00.0000000,"gscott","0hc*9Oua_Z",3,True
779,845744,2014-03-21 00:00:00.0000000,"vhouston","xm69I!ax&D",1,True
780,447458,2013-08-21 00:00:00.0000000,"ohudson","!W8NKm8r3f",3,True
781,667495,2011-03-18 00:00:00.0000000,"patricia62","!#t1UtvQiU",5,True
782,154393,2013-04-10 00:00:00.0000000,"kiara55","Oj4DYZNx(3",1,True
783,927456,2014-07-23 00:00:00.0000000,"rodriguezalicia","*zt(C80wS8",3,True
784,157323,2016-05-13 00:00:00.0000000,"mark66",")Nc8P7bJ7X",1,True
785,573354,2012-05-15 00:00:00.0000000,"clayrobert","PVh0rLro3)",3,True
786,623628,2013-05-29 00:00:00.0000000,"michelemoore",")2ftxNyFH0",2,True
787,292831,2013-02-02 00:00:00.0000000,"jlivingston","R&E6_MiYcm",5,True
788,291420,2011-02-13 00:00:00.0000000,"robert62","_8Dt6t!nDg",1,True
789,628614,2017-07-03 00:00:00.0000000,"bporter","$uhRDDq248",3,True
790,476147,2014-01-26 00:00:00.0000000,"hcarlson","f0*ZLNvr@c",2,True
791,946064,2011-06-07 00:00:00.0000000,"murphymaureen","(ZW!%l)gb9",2,True
792,506465,2013-07-19 00:00:00.0000000,"madelinemason","Z7t*1IaO(Y",4,True
793,367296,2016-10-20 00:00:00.0000000,"sherrigrant","17_q1Cy4P7",3,True
794,104992,2019-12-19 00:00:00.0000000,"longmichael","H8eSxdgZ%Z",2,True
795,189391,2010-08-25 00:00:00.0000000,"estradamichael","34@Muukb&D",5,True
796,383166,2013-04-11 00:00:00.0000000,"james79","Xh81OMGVh*",5,True
797,133507,2016-01-01 00:00:00.0000000,"salasglenda","ig#7DrQQI+",2,True
798,154817,2019-09-19 00:00:00.0000000,"ppoole","I!(SO1OcAz",5,True
799,955505,2012-12-24 00:00:00.0000000,"jennifer44","0^9DP!lv&U",2,True
800,482321,2014-12-30 00:00:00.0000000,"rebekahbullock","f6IW(+8r_9",2,True
801,104681,2013-02-05 00:00:00.0000000,"kelly66","*RG*PwkB1@",2,True
802,299083,2012-06-19 00:00:00.0000000,"kevinjones","^4JLZMuz4b",1,True
803,995203,2015-05-02 00:00:00.0000000,"antonio04","+mIpaAS92(",2,True
804,225114,2018-05-25 00:00:00.0000000,"wigginsjason","je4KIQXk&Q",2,True
805,540320,2019-09-03 00:00:00.0000000,"sandrarobinson","VihCMyeu$0",3,True
806,810292,2015-01-11 00:00:00.0000000,"james69","#rBqZZVn6h",4,True
807,389386,2016-04-04 00:00:00.0000000,"cjohnson","Gc7j1AgO^a",3,True
808,79543,2018-07-04 00:00:00.0000000,"sherylshannon","+n9eL&d^l5",1,True
809,674246,2011-02-02 00:00:00.0000000,"eharvey","YB!Yg1Et*q",4,True
810,270069,2015-10-01 00:00:00.0000000,"mark76","Qmq2WnYb5$",1,True
811,661174,2020-02-18 00:00:00.0000000,"ryanhall",")j9Ccd9MUv",1,True
812,139660,2017-10-27 00:00:00.0000000,"garciamichael","w#8uP2ysyo",3,True
813,776104,2010-10-25 00:00:00.0000000,"millssusan","k7hVjsqd^4",4,True
814,492668,2011-07-19 00:00:00.0000000,"lsampson","Yy8^H9PqSF",2,True
815,748622,2012-02-03 00:00:00.0000000,"briancooke","IJ5%+lOm$^",3,True
816,585732,2013-09-22 00:00:00.0000000,"melissaprice",")^7aDLyuQB",1,True
817,72421,2011-08-15 00:00:00.0000000,"julie45","B6_57Go6PX",5,True
818,259544,2017-03-18 00:00:00.0000000,"cglenn","A1d5S9WtC*",4,True
819,197734,2010-10-21 00:00:00.0000000,"erin34","!!0FXsf!em",3,True
820,788874,2018-04-27 00:00:00.0000000,"matthewsapril","n0sVK#yT(x",3,True
821,775826,2020-07-20 00:00:00.0000000,"james13","&^g6lZVj(f",2,True
822,374496,2018-08-14 00:00:00.0000000,"mvega","*13X@Rn5PV",1,True
823,531820,2019-06-21 00:00:00.0000000,"jamie31","_2LOpIMgtC",4,True
824,561867,2018-07-10 00:00:00.0000000,"floresandrew","r3sgYKqR_7",4,True
825,640524,2020-06-11 00:00:00.0000000,"moniquematthews","_62HDq!itu",3,True
826,901302,2013-11-27 00:00:00.0000000,"nhawkins","Pt1hx5SRE@",4,True
827,487983,2011-05-20 00:00:00.0000000,"heather89","vLJQ2urY_2",4,True
828,322537,2012-01-10 00:00:00.0000000,"cknight","+*o*0KBt&K",3,True
829,733737,2013-03-22 00:00:00.0000000,"hhill","@*8Kt2u9m&",3,True
830,799316,2013-12-19 00:00:00.0000000,"duncandean","sQlv%1ewS)",3,True
831,759416,2018-04-05 00:00:00.0000000,"udavis","Z(d63NYFvn",5,True
832,240778,2016-10-22 00:00:00.0000000,"melinda14","z*7POwxeKu",1,True
833,469877,2018-08-08 00:00:00.0000000,"zyates",")$@iNtfY7+",4,True
834,377560,2015-12-03 00:00:00.0000000,"kathleensmith","#8X++zL3G)",5,True
835,296739,2016-01-05 00:00:00.0000000,"sandersjonathan","r#m9YdReuT",2,True
836,897058,2015-02-13 00:00:00.0000000,"dale52","D5GOrvQG@O",5,True
837,841884,2014-11-24 00:00:00.0000000,"russellgarcia","f_7XDo^iyy",4,True
838,100904,2019-09-29 00:00:00.0000000,"jonesdakota","_qKPkn)zS8",1,True
839,565123,2016-05-17 00:00:00.0000000,"tiffany14","O5SUz8xM(e",3,True
840,616975,2016-07-16 00:00:00.0000000,"cody49","(B6dvDZm!w",4,True
841,444951,2015-05-11 00:00:00.0000000,"ronnie67",")**oLZFjj5",2,True
842,399206,2018-05-16 00:00:00.0000000,"scotthopkins","@MdkD6YhN+",4,True
843,951556,2016-12-26 00:00:00.0000000,"hicksteresa","2#T(1eIs^y",5,True
844,585042,2014-11-25 00:00:00.0000000,"westbernard","6L1mJoxr+J",5,True
845,100157,2017-11-17 00:00:00.0000000,"shelley02","3zQ7S6rl#6",5,True
846,860861,2014-04-29 00:00:00.0000000,"jpayne","4(0Z0h_j+#",2,True
847,643700,2019-06-20 00:00:00.0000000,"lhensley","*#q6aSrL8&",2,True
848,581507,2016-02-21 00:00:00.0000000,"donaldsalazar","$pUUJHIhN0",2,True
849,288055,2019-05-15 00:00:00.0000000,"flynnamber","x7hFfowP^$",3,True
850,540138,2019-04-30 00:00:00.0000000,"shane17","^w+B0+Se_0",1,True
851,4652,2015-09-28 00:00:00.0000000,"mmyers","mq_)xRsM!6",3,True
852,91057,2011-11-23 00:00:00.0000000,"patrickcoleman","Q)3Fq9MO&F",2,True
853,483872,2011-07-11 00:00:00.0000000,"emaldonado","L_l7HRcF%6",3,True
854,48589,2017-04-08 00:00:00.0000000,"lammichael","$989mNz)Fu",2,True
855,419087,2016-03-15 00:00:00.0000000,"apatterson","ng8&DCIHQ!",5,True
856,308394,2012-01-25 00:00:00.0000000,"tjordan","+fAlKSxl6F",1,True
857,786475,2013-04-06 00:00:00.0000000,"rhonda25",")I6Ag(GC+_",2,True
858,527008,2010-10-29 00:00:00.0000000,"wilsondevon","8uZI_z!i$7",3,True
859,194366,2013-12-06 00:00:00.0000000,"jenniferbryant","p^t94Ppb_R",2,True
860,56817,2012-05-03 00:00:00.0000000,"rita17","^cSwwYn2_5",2,True
861,494173,2020-07-23 00:00:00.0000000,"bryanmartinez","O#V7VRi@O#",1,True
862,892093,2018-12-30 00:00:00.0000000,"thomasguerrero","@3FFBg%(lf",4,True
863,462748,2016-06-03 00:00:00.0000000,"fdelgado","0h6FexOv$$",1,True
864,554432,2014-11-07 00:00:00.0000000,"anna29","n$*9Fnh+6Z",3,True
865,239756,2019-09-29 00:00:00.0000000,"ccastro","X!Y3QvrCUP",4,True
866,236873,2019-12-20 00:00:00.0000000,"jenniferjones","x8Yh9E9q#S",5,True
867,859511,2018-08-02 00:00:00.0000000,"mckinneysheri","@H8ZZjIw76",3,True
868,751318,2016-02-18 00:00:00.0000000,"fryesharon",")4R2lnoYWO",1,True
869,404647,2020-02-08 00:00:00.0000000,"monroedavid","@%2AlxPZ*9",3,True
870,500314,2011-03-03 00:00:00.0000000,"debbiehernandez","_7O1VRbkVH",5,True
871,773586,2016-07-25 00:00:00.0000000,"rodriguezangela","T64pY90o%a",2,True
872,742111,2015-01-04 00:00:00.0000000,"sheilayoung","k)a86MRiBS",4,True
873,754225,2016-01-09 00:00:00.0000000,"susanlane","$5Tp&lPvgt",1,True
874,39096,2013-02-23 00:00:00.0000000,"fsullivan","(bK8Gwdm@D",5,True
875,929467,2018-11-20 00:00:00.0000000,"daniel70","@T(S&tdl90",2,True
876,593233,2017-02-14 00:00:00.0000000,"joshualucas","M1CS2wrw)D",3,True
877,182392,2016-01-01 00:00:00.0000000,"areyes","%50oMFxt%l",1,True
878,804953,2013-05-12 00:00:00.0000000,"chughes","(%BPbY7c5l",3,True
879,410521,2017-06-08 00:00:00.0000000,"sydneymurphy","Zz1iT5rr*n",5,True
880,410394,2017-11-19 00:00:00.0000000,"haroldgomez","W81ZVv$u@f",2,True
881,498658,2016-02-02 00:00:00.0000000,"megan97","+aEvj3*a5Q",2,True
882,566339,2014-09-21 00:00:00.0000000,"jenny93","pZ6Nk)iw#@",1,True
883,294968,2020-04-04 00:00:00.0000000,"michelleevans","zD2w^+Ec_t",5,True
884,227862,2013-09-22 00:00:00.0000000,"hendersonchris","Hd6$nLzW%E",5,True
885,190491,2011-11-09 00:00:00.0000000,"anthony78","E9^r4AfKGO",1,True
886,872946,2012-11-28 00:00:00.0000000,"joneslinda","%p85CuzSYN",1,True
887,784875,2016-10-04 00:00:00.0000000,"kwoods","(bPN7*w%I6",1,True
888,233915,2016-04-24 00:00:00.0000000,"jennifer07","Gs0$Poxd*I",2,True
889,988140,2017-10-08 00:00:00.0000000,"sarah85","Hx6AAEg5b^",4,True
890,632489,2012-03-11 00:00:00.0000000,"karenchristensen","eWz4THPfd$",5,True
891,43247,2011-05-27 00:00:00.0000000,"theresa65","#P2O*l0oon",1,True
892,840596,2013-02-27 00:00:00.0000000,"traceyvaughn","7m5v9Yg_$y",1,True
893,277033,2014-03-26 00:00:00.0000000,"staffordcameron","+hK87GqofO",4,True
894,227828,2016-06-27 00:00:00.0000000,"richardadam","(#lI@t00T8",1,True
895,905178,2011-12-19 00:00:00.0000000,"collierchristopher","xuIK_BtA&4",5,True
896,844551,2014-04-08 00:00:00.0000000,"gallagherjason","o*p9#SHvJA",1,True
897,732911,2016-05-14 00:00:00.0000000,"jensenpreston","lr1hD6%7U^",2,True
898,554159,2011-12-19 00:00:00.0000000,"srose","*5RtpRAwsX",3,True
899,676572,2013-01-30 00:00:00.0000000,"anthony23","e$98UQi9T+",3,True
900,18183,2014-09-29 00:00:00.0000000,"johntrujillo","*dPb_K07G4",4,True
901,113138,2016-10-13 00:00:00.0000000,"blopez","xt5gIQAMk(",4,True
902,232042,2012-01-19 00:00:00.0000000,"kevin54","PN6G&xUuZ&",2,True
903,220395,2020-07-10 00:00:00.0000000,"casey39","a5Zkft04@T",3,True
904,772667,2016-04-07 00:00:00.0000000,"scott85","*0mHb4da$k",2,True
905,326750,2018-08-23 00:00:00.0000000,"owood","L@J6g*Fm+J",1,True
906,900057,2013-02-11 00:00:00.0000000,"johnmorrow","U#KBVv2nXA",4,True
907,435008,2011-05-16 00:00:00.0000000,"dawnvasquez","%92H_mZIj@",2,True
908,277976,2013-05-03 00:00:00.0000000,"chungkaren","3B9RZ@cwq!",2,True
909,656755,2011-12-21 00:00:00.0000000,"danaallen","&@0PoRj&yV",3,True
910,908078,2014-07-28 00:00:00.0000000,"william27","@$hGvlhRj6",2,True
911,411837,2015-08-18 00:00:00.0000000,"donaldduncan","S*2Q6#$a5(",3,True
912,433827,2013-12-15 00:00:00.0000000,"annette16","0q)7ZeLb!X",2,True
913,761527,2014-12-26 00:00:00.0000000,"elizabeth05","$3OxaZry_d",4,True
914,740854,2010-09-26 00:00:00.0000000,"marywalker","w7mqGtO3&m",2,True
915,986928,2018-04-08 00:00:00.0000000,"jeremy41","!d3XWa6L%7",4,True
916,698711,2012-11-10 00:00:00.0000000,"lmoreno","b7hpR_mb$z",5,True
917,903731,2019-04-27 00:00:00.0000000,"qrichardson","9YO79P+))h",3,True
918,282144,2015-06-28 00:00:00.0000000,"cwolf","%^i1dPh)DP",4,True
919,46228,2012-03-24 00:00:00.0000000,"aaronterrell","(4AqM$fw19",1,True
920,810027,2017-09-19 00:00:00.0000000,"nvega","Wul@EqBO%6",4,True
921,931062,2010-11-04 00:00:00.0000000,"bcollins","*QUxtBgL9L",4,True
922,282377,2013-11-01 00:00:00.0000000,"katherinelyons","Q+G2%Wn4dj",1,True
923,44199,2016-04-11 00:00:00.0000000,"arnoldgary","764Ry5k%#x",4,True
924,691391,2013-12-24 00:00:00.0000000,"christopher83","6&r5Fr$*@2",4,True
925,337670,2019-04-26 00:00:00.0000000,"bsnow","zD_5Njx&cD",1,True
926,94568,2012-04-13 00:00:00.0000000,"nicholasblair","!1OS6#Woru",4,True
927,89924,2013-07-14 00:00:00.0000000,"cory50","@6(TkWUxH_",3,True
928,781261,2012-05-10 00:00:00.0000000,"veronicathompson","xb03+HL1h*",3,True
929,16589,2020-01-10 00:00:00.0000000,"rreese","r3Z+wMA7$g",2,True
930,347903,2016-12-28 00:00:00.0000000,"ellisdavid","^%LyifpC7&",3,True
931,85458,2012-12-15 00:00:00.0000000,"wmerritt","MOmi5Lzy$*",4,True
932,817891,2015-05-05 00:00:00.0000000,"reevesadam","B3TWrly7*U",3,True
933,547274,2014-10-24 00:00:00.0000000,"njones","o+OW1@fv*2",1,True
934,13282,2018-11-12 00:00:00.0000000,"rgregory","%4aK0SHnH8",5,True
935,438042,2015-11-12 00:00:00.0000000,"omcdaniel","E!9Gfpf^2l",3,True
936,413539,2012-05-29 00:00:00.0000000,"clarknicholas","!!Acn7dSMG",3,True
937,841156,2016-10-24 00:00:00.0000000,"brownsteven","cz0ZQaxw&x",2,True
938,450623,2013-08-11 00:00:00.0000000,"ojohnson","QoO0zusZ&3",3,True
939,542484,2011-08-10 00:00:00.0000000,"stephen03","W(H3RejviD",5,True
940,23231,2014-04-27 00:00:00.0000000,"kingcharles","K*6kJ%ngGi",1,True
941,485696,2017-11-10 00:00:00.0000000,"michellebennett","_^(74LHq8I",4,True
942,469349,2019-09-06 00:00:00.0000000,"kathy40","5_W!Ibyx!$",1,True
943,229344,2014-01-13 00:00:00.0000000,"elizabethmartin","%@PP6anO1Q",2,True
944,832302,2017-11-13 00:00:00.0000000,"leahhunt","0(%1fBm)!z",5,True
945,981227,2011-06-29 00:00:00.0000000,"tmolina","*NdKWkjeH9",1,True
946,718905,2011-03-13 00:00:00.0000000,"trevor34","e4HOpK+k$c",4,True
947,557221,2018-03-29 00:00:00.0000000,"walshbrian","_79VacYkGu",3,True
948,156313,2018-04-06 00:00:00.0000000,"gmercado","&4vAnzxn+O",3,True
949,327932,2011-06-01 00:00:00.0000000,"renee82","Zk$7BSFzEA",5,True
950,781726,2016-09-25 00:00:00.0000000,"jasonwest","frmLMXsH)4",4,True
951,188777,2016-01-29 00:00:00.0000000,"ekaiser","L1VX&w7p#b",5,True
952,846451,2011-05-08 00:00:00.0000000,"david63","$&toz8mdtC",3,True
953,217252,2016-11-29 00:00:00.0000000,"laura43","5(4A%cxn!y",2,True
954,896261,2019-01-18 00:00:00.0000000,"juanpalmer","L8nOtg%z+_",3,True
955,412020,2013-09-06 00:00:00.0000000,"campbellana","M^4WJi#lWb",5,True
956,988560,2011-11-24 00:00:00.0000000,"ipotts","2^3CBgk54n",5,True
957,918931,2014-07-19 00:00:00.0000000,"pattycurry","s_T8^7Jb(J",4,True
