UserID,EmployerNumber,CreationDate,Username,Password,Level,Active
854,48589,2017-04-08,lammichael,$989mNz)Fu,2,true
855,419087,2016-03-15,apatterson,ng8&DCIHQ!,5,true
856,308394,2012-01-25,tjordan,+fAlKSxl6F,1,true
857,786475,2013-04-06,rhonda25,)I6Ag(GC+_,2,true
858,527008,2010-10-29,wilsondevon,8uZI_z!i$7,3,true
859,194366,2013-12-06,jenniferbryant,p^t94Ppb_R,2,true
860,56817,2012-05-03,rita17,^cSwwYn2_5,2,true
861,494173,2020-07-23,bryanmartinez,O#V7VRi@O#,1,true
862,892093,2018-12-30,thomasguerrero,@3FFBg%(lf,4,true
863,462748,2016-06-03,fdelgado,0h6FexOv$$,1,true
864,554432,2014-11-07,anna29,n$*9Fnh+6Z,3,true
865,239756,2019-09-29,ccastro,X!Y3QvrCUP,4,true
866,236873,2019-12-20,jenniferjones,x8Yh9E9q#S,5,true
867,859511,2018-08-02,mckinneysheri,@H8ZZjIw76,3,true
868,751318,2016-02-18,fryesharon,)4R2lnoYWO,1,true
869,404647,2020-02-08,monroedavid,@%2AlxPZ*9,3,true
870,500314,2011-03-03,debbiehernandez,_7O1VRbkVH,5,true
871,773586,2016-07-25,rodriguezangela,T64pY90o%a,2,true
872,742111,2015-01-04,sheilayoung,k)a86MRiBS,4,true
873,754225,2016-01-09,susanlane,$5Tp&lPvgt,1,true
874,39096,2013-02-23,fsullivan,(bK8Gwdm@D,5,true
875,929467,2018-11-20,daniel70,@T(S&tdl90,2,true
876,593233,2017-02-14,joshualucas,M1CS2wrw)D,3,true
877,182392,2016-01-01,areyes,%50oMFxt%l,1,true
878,804953,2013-05-12,chughes,(%BPbY7c5l,3,true
879,410521,2017-06-08,sydneymurphy,Zz1iT5rr*n,5,true
880,410394,2017-11-19,haroldgomez,W81ZVv$u@f,2,true
881,498658,2016-02-02,megan97,+aEvj3*a5Q,2,true
882,566339,2014-09-21,jenny93,pZ6Nk)iw#@,1,true
883,294968,2020-04-04,michelleevans,zD2w^+Ec_t,5,true
884,227862,2013-09-22,hendersonchris,Hd6$nLzW%E,5,true
885,190491,2011-11-09,anthony78,E9^r4AfKGO,1,true
886,872946,2012-11-28,joneslinda,%p85CuzSYN,1,true
887,784875,2016-10-04,kwoods,(bPN7*w%I6,1,true
888,233915,2016-04-24,jennifer07,Gs0$Poxd*I,2,true
889,988140,2017-10-08,sarah85,Hx6AAEg5b^,4,true
890,632489,2012-03-11,karenchristensen,eWz4THPfd$,5,true
891,43247,2011-05-27,theresa65,#P2O*l0oon,1,true
892,840596,2013-02-27,traceyvaughn,7m5v9Yg_$y,1,true
893,277033,2014-03-26,staffordcameron,+hK87GqofO,4,true
894,227828,2016-06-27,richardadam,(#lI@t00T8,1,true
895,905178,2011-12-19,collierchristopher,xuIK_BtA&4,5,true
896,844551,2014-04-08,gallagherjason,o*p9#SHvJA,1,true
897,732911,2016-05-14,jensenpreston,lr1hD6%7U^,2,true
898,554159,2011-12-19,srose,*5RtpRAwsX,3,true
899,676572,2013-01-30,anthony23,e$98UQi9T+,3,true
900,18183,2014-09-29,johntrujillo,*dPb_K07G4,4,true
901,113138,2016-10-13,blopez,xt5gIQAMk(,4,true
902,232042,2012-01-19,kevin54,PN6G&xUuZ&,2,true
903,220395,2020-07-10,casey39,a5Zkft04@T,3,true
904,772667,2016-04-07,scott85,*0mHb4da$k,2,true
905,326750,2018-08-23,owood,L@J6g*Fm+J,1,true
906,900057,2013-02-11,johnmorrow,U#KBVv2nXA,4,true
907,435008,2011-05-16,dawnvasquez,%92H_mZIj@,2,true
908,277976,2013-05-03,chungkaren,3B9RZ@cwq!,2,true
909,656755,2011-12-21,danaallen,&@0PoRj&yV,3,true
910,908078,2014-07-28,william27,@$hGvlhRj6,2,true
911,411837,2015-08-18,donaldduncan,S*2Q6#$a5(,3,true
912,433827,2013-12-15,annette16,0q)7ZeLb!X,2,true
913,761527,2014-12-26,elizabeth05,$3OxaZry_d,4,true
914,740854,2010-09-26,marywalker,w7mqGtO3&m,2,true
915,986928,2018-04-08,jeremy41,!d3XWa6L%7,4,true
916,698711,2012-11-10,lmoreno,b7hpR_mb$z,5,true
917,903731,2019-04-27,qrichardson,9YO79P+))h,3,true
918,282144,2015-06-28,cwolf,%^i1dPh)DP,4,true
919,46228,2012-03-24,aaronterrell,(4AqM$fw19,1,true
920,810027,2017-09-19,nvega,Wul@EqBO%6,4,true
921,931062,2010-11-04,bcollins,*QUxtBgL9L,4,true
922,282377,2013-11-01,katherinelyons,Q+G2%Wn4dj,1,true
923,44199,2016-04-11,arnoldgary,764Ry5k%#x,4,true
924,691391,2013-12-24,christopher83,6&r5Fr$*@2,4,true
925,337670,2019-04-26,bsnow,zD_5Njx&cD,1,true
926,94568,2012-04-13,nicholasblair,!1OS6#Woru,4,true
927,89924,2013-07-14,cory50,@6(TkWUxH_,3,true
928,781261,2012-05-10,veronicathompson,xb03+HL1h*,3,true
929,16589,2020-01-10,rreese,r3Z+wMA7$g,2,true
930,347903,2016-12-28,ellisdavid,^%LyifpC7&,3,true
931,85458,2012-12-15,wmerritt,MOmi5Lzy$*,4,true
932,817891,2015-05-05,reevesadam,B3TWrly7*U,3,true
933,547274,2014-10-24,njones,o+OW1@fv*2,1,true
934,13282,2018-11-12,rgregory,%4aK0SHnH8,5,true
935,438042,2015-11-12,omcdaniel,E!9Gfpf^2l,3,true
936,413539,2012-05-29,clarknicholas,!!Acn7dSMG,3,true
937,841156,2016-10-24,brownsteven,cz0ZQaxw&x,2,true
938,450623,2013-08-11,ojohnson,QoO0zusZ&3,3,true
939,542484,2011-08-10,stephen03,W(H3RejviD,5,true
940,23231,2014-04-27,kingcharles,K*6kJ%ngGi,1,true
941,485696,2017-11-10,michellebennett,_^(74LHq8I,4,true
942,469349,2019-09-06,kathy40,5_W!Ibyx!$,1,true
943,229344,2014-01-13,elizabethmartin,%@PP6anO1Q,2,true
944,832302,2017-11-13,leahhunt,0(%1fBm)!z,5,true
945,981227,2011-06-29,tmolina,*NdKWkjeH9,1,true
946,718905,2011-03-13,trevor34,e4HOpK+k$c,4,true
947,557221,2018-03-29,walshbrian,_79VacYkGu,3,true
948,156313,2018-04-06,gmercado,&4vAnzxn+O,3,true
949,327932,2011-06-01,renee82,Zk$7BSFzEA,5,true
950,781726,2016-09-25,jasonwest,frmLMXsH)4,4,true
951,188777,2016-01-29,ekaiser,L1VX&w7p#b,5,true
952,846451,2011-05-08,david63,$&toz8mdtC,3,true
953,217252,2016-11-29,laura43,5(4A%cxn!y,2,true
954,896261,2019-01-18,juanpalmer,L8nOtg%z+_,3,true
955,412020,2013-09-06,campbellana,M^4WJi#lWb,5,true
956,988560,2011-11-24,ipotts,2^3CBgk54n,5,true
957,918931,2014-07-19,pattycurry,s_T8^7Jb(J,4,true
958,22398,2019-03-28,lopezjose,uePw^TDX#0,3,true
959,885425,2016-04-25,dylan79,qrN_8)Pkgc,5,true
960,865688,2019-10-16,xwatkins,R8IGd(Lu*t,1,true
961,20245,2011-01-19,gfox,Hho5d1CiU!,2,true
962,319950,2020-02-14,rthomas,K)1izNtxQG,3,true
963,779208,2016-10-29,michellegross,&kTnbO_t7P,4,true
964,226425,2012-03-15,uorozco,^@z3UIfk42,1,true
965,7650,2016-05-24,michael58,8I8p5sVx%d,2,true
966,328648,2019-04-15,hurleyteresa,fi$7c8Lk^A,2,true
967,406333,2010-10-03,bgilbert,B_&2CupIUL,5,true
968,261788,2014-06-10,gparker,#2%nbY%zG^,4,true
969,933872,2017-03-01,catherine37,1Yyf1SJX@z,5,true
970,144087,2014-02-17,suzanneburns,2&3*iTwWYv,4,true
971,281170,2014-08-09,todd32,d_WF@h0g$7,4,true
972,643950,2012-05-30,diana48,@2VlD7VeYU,1,true
973,60125,2013-09-23,cynthia96,b%@0Icyf3G,5,true
974,729606,2014-03-26,bergjohn,rp6kPkQR*&,5,true
975,537375,2019-02-08,whill,$35B^eQs(q,2,true
976,960605,2014-01-08,nicholascowan,M%#7Hfm6!q,1,true
977,84247,2015-07-22,bailey75,I*!R44ZvKX,2,true
978,648642,2012-01-08,rebeccamarshall,0&Ez7tJrRr,5,true
979,819957,2012-03-19,alexanderfitzgerald,Jm3BF2uy#4,2,true
980,65247,2015-05-31,asnyder,*tLdEpyZ89,2,true
981,354132,2012-12-17,lmartinez,8tmFUG!d#4,3,true
982,771832,2018-12-06,alexanderjohn,!xbp3VXi@0,3,true
983,602247,2017-05-16,sosachristian,_Ad9I)Ohm^,3,true
984,33552,2011-01-09,rcontreras,#riRZ1SbH$,2,true
985,953025,2018-07-20,elizabethanderson,@IXPqWGov1,4,true
986,491040,2018-07-09,hernandezryan,@4#oUPGclP,5,true
987,510818,2014-06-14,aaron17,(2D(fwhnke,1,true
988,907896,2016-10-04,michellewebb,+a1KsjqZ_0,2,true
989,64866,2019-07-10,rebeccarussell,&&6H$ZiFJL,2,true
990,478659,2010-11-01,lisa13,j_D^3AlIp1,3,true
991,353194,2015-12-09,grahammichelle,tW#2vm8lj_,5,true
992,611874,2018-05-16,donnamarsh,9N4LLgYf3!,4,true
993,563037,2019-10-12,ajohnson,JrNWJAnr*5,2,true
994,588397,2017-02-01,ygoodwin,03&+!Wh+%A,3,true
995,88858,2015-06-13,archermegan,h1DwdfHx_i,1,true
996,135754,2015-09-23,rayherrera,EWa!1ZLqJ+,4,true
997,854697,2013-07-11,michelecampos,#TXScV@As1,3,true
998,560445,2012-12-09,lori57,P8IMa#Zk)a,1,true
999,261904,2018-12-13,brianhudson,)9Duzy4GkA,1,true
1000,4912,2011-08-21,alexis24,^#2PuOx#3#,5,true
